item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM002447,ORD000984,PROD0471,4,388.18,1.2
ITEM002448,ORD000984,PROD0163,1,965.65,12.93
ITEM002449,ORD000985,PROD0209,1,1264.5,27.78
ITEM002450,ORD000985,PROD0342,4,71932.06,36.21
ITEM002451,ORD000985,PROD0189,4,2964.52,37.75
ITEM002452,ORD000985,PROD0340,4,1178.64,33.35
ITEM002453,ORD000986,PROD0036,1,3774.21,11.58
ITEM002454,ORD000987,PROD0034,5,1580.99,34.6
ITEM002455,ORD000987,PROD0327,1,13616.64,15.25
ITEM002456,ORD000988,PROD0473,3,11678.17,10.83
ITEM002457,ORD000988,PROD0344,4,3196.53,28.45
ITEM002458,ORD000988,PROD0377,3,1004.08,29.85
ITEM002459,ORD000988,PROD0340,3,1037.49,38.48
ITEM002460,ORD000989,PROD0020,4,1552.7,31.95
ITEM002461,ORD000989,PROD0128,4,43523.77,16.69
ITEM002462,ORD000989,PROD0118,3,69796.62,14.0
ITEM002463,ORD000989,PROD0060,3,36156.66,35.07
ITEM002464,ORD000990,PROD0360,4,1073.15,4.24
ITEM002465,ORD000990,PROD0219,1,49657.48,31.55
ITEM002466,ORD000990,PROD0163,1,868.95,34.51
ITEM002467,ORD000990,PROD0219,4,50594.84,34.01
ITEM002468,ORD000991,PROD0123,1,79701.43,11.16
ITEM002469,ORD000992,PROD0365,4,27076.93,21.55
ITEM002470,ORD000992,PROD0417,1,1175.27,26.32
ITEM002471,ORD000992,PROD0438,3,7430.33,17.77
ITEM002472,ORD000993,PROD0023,5,1347.14,36.26
ITEM002473,ORD000993,PROD0488,1,38764.68,17.17
ITEM002474,ORD000993,PROD0124,5,8927.56,9.03
ITEM002475,ORD000994,PROD0174,1,41768.01,18.36
ITEM002476,ORD000994,PROD0013,-4,695.01,27.51
ITEM002477,ORD000994,PROD0163,5,982.09,17.95
ITEM002478,ORD000994,PROD0113,3,3241.83,21.18
ITEM002479,ORD000995,PROD0219,4,42288.93,24.16
ITEM002480,ORD000995,PROD0402,2,1336.93,10.36
ITEM002481,ORD000995,PROD0301,1,15055.88,7.07
ITEM002482,ORD000995,PROD0219,4,45155.13,38.92
ITEM002483,ORD000996,PROD0450,1,9023.12,13.81
ITEM002484,ORD000997,PROD0392,4,76608.69,39.56
ITEM002485,ORD000997,PROD0041,2,9633.65,5.16
ITEM002486,ORD000997,PROD0189,5,3785.27,19.64
ITEM002487,ORD000998,PROD0419,2,8513.49,15.93
ITEM002488,ORD000999,PROD0100,3,5192.41,24.91
ITEM002489,ORD001000,PROD0206,1,694.76,39.3
ITEM002490,ORD001000,PROD0389,4,12980.24,15.43
ITEM002491,ORD001000,PROD0055,4,8100.16,5.77
ITEM002492,ORD001000,PROD0057,3,767.9,39.77
ITEM002493,ORD001001,PROD0288,4,1238.76,32.78
ITEM002494,ORD001001,PROD0458,4,2732.35,21.43
ITEM002495,ORD001001,PROD0443,1,12714.5,17.48
ITEM002496,ORD001001,PROD0138,2,17776.65,31.6
ITEM002497,ORD001002,PROD0359,1,217.0,33.46
ITEM002498,ORD001003,PROD0340,4,1049.78,22.61
ITEM002499,ORD001004,PROD0219,1,51686.66,24.42
ITEM002500,ORD001004,PROD0404,5,76114.14,18.8
ITEM002501,ORD001005,PROD0057,3,802.33,0.18
ITEM002502,ORD001006,PROD0158,1,898.39,24.93
ITEM002503,ORD001007,PROD0466,4,27906.44,30.99
ITEM002504,ORD001007,PROD0069,4,2825.33,
ITEM002505,ORD001007,PROD0153,3,1372.21,14.43
ITEM002506,ORD001008,PROD0452,3,29707.85,3.67
ITEM002507,ORD001008,PROD0226,-3,3101.25,14.46
ITEM002508,ORD001008,PROD0426,1,66736.0,3.51
ITEM002509,ORD001009,PROD0399,1,36531.01,0.13
ITEM002510,ORD001010,PROD0488,3,39675.14,24.15
ITEM002511,ORD001011,PROD0386,4,2521.24,30.97
ITEM002512,ORD001011,PROD0448,4,49967.6,24.47
ITEM002513,ORD001012,PROD0325,2,16759.69,2.05
ITEM002514,ORD001012,PROD0187,1,17047.39,33.91
ITEM002515,ORD001013,PROD0283,1,966.55,39.54
ITEM002516,ORD001013,PROD0097,5,658.72,11.9
ITEM002517,ORD001014,PROD0328,3,187.99,27.72
ITEM002518,ORD001014,PROD0381,4,34862.64,1.27
ITEM002519,ORD001014,PROD0157,3,328.21,26.12
ITEM002520,ORD001015,PROD0290,4,3400.88,26.95
ITEM002521,ORD001015,PROD0082,2,10333.87,20.73
ITEM002522,ORD001015,PROD0105,-4,726.64,5.81
ITEM002523,ORD001015,PROD0346,-4,343.41,0.23
ITEM002524,ORD001016,PROD0372,4,54659.69,12.13
ITEM002525,ORD001016,PROD0219,1,44029.89,19.07
ITEM002526,ORD001017,PROD0477,-5,30667.52,8.21
ITEM002527,ORD001017,PROD0078,5,12486.7,5.89
ITEM002528,ORD001017,PROD0421,1,37971.17,23.23
ITEM002529,ORD001017,PROD0219,4,42364.28,36.89
ITEM002530,ORD001018,PROD0253,4,283.96,21.1
ITEM002531,ORD001019,PROD0222,4,1795.2,0.45
ITEM002532,ORD001019,PROD0440,5,1179.02,35.01
ITEM002533,ORD001020,PROD0153,3,1713.74,15.1
ITEM002534,ORD001021,PROD0196,4,771.36,11.42
ITEM002535,ORD001022,PROD0496,2,41869.78,21.25
ITEM002536,ORD001022,PROD0345,3,14647.82,36.33
ITEM002537,ORD001022,PROD0248,3,41697.96,7.7
ITEM002538,ORD001022,PROD0381,4,36843.09,15.48
ITEM002539,ORD001023,PROD0028,1,1329.24,29.09
ITEM002540,ORD001023,PROD0157,5,393.63,8.9
ITEM002541,ORD001024,PROD0345,2,11835.89,39.03
ITEM002542,ORD001024,PROD0340,4,1126.65,35.07
ITEM002543,ORD001024,PROD0219,1,46216.43,19.46
ITEM002544,ORD001024,PROD0048,4,34163.26,32.74
ITEM002545,ORD001025,PROD0412,4,2531.81,23.77
ITEM002546,ORD001026,PROD0110,4,6511.6,9.04
ITEM002547,ORD001026,PROD0163,4,954.86,21.12
ITEM002548,ORD001026,PROD0470,3,12720.31,35.88
ITEM002549,ORD001027,PROD0208,4,13718.44,27.92
ITEM002550,ORD001027,PROD0155,2,472.71,34.16
ITEM002551,ORD001027,PROD0163,4,933.7,22.9
ITEM002552,ORD001028,PROD0058,4,1323.95,17.34
ITEM002553,ORD001028,PROD0153,1,1667.62,28.69
ITEM002554,ORD001028,PROD0252,5,1385.3,5.4
ITEM002555,ORD001028,PROD0242,5,201.67,25.88
ITEM002556,ORD001029,PROD0074,4,1166.1,14.42
ITEM002557,ORD001029,PROD0127,5,563.96,26.07
ITEM002558,ORD001029,PROD0147,2,3172.53,
ITEM002559,ORD001029,PROD0015,4,247.39,15.61
ITEM002560,ORD001030,PROD0032,1,1102.75,0.25
ITEM002561,ORD001030,PROD0200,5,1895.98,37.71
ITEM002562,ORD001030,PROD0111,4,4784.74,34.17
ITEM002563,ORD001030,PROD0349,3,16523.79,6.25
ITEM002564,ORD001031,PROD0069,3,3226.6,20.26
ITEM002565,ORD001031,PROD0335,1,537.88,6.31
ITEM002566,ORD001031,PROD0177,4,4124.06,29.98
ITEM002567,ORD001032,PROD0355,1,15686.45,26.76
ITEM002568,ORD001032,PROD0304,1,593.43,39.15
ITEM002569,ORD001032,PROD0459,3,15800.3,30.51
ITEM002570,ORD001032,PROD0057,3,795.83,7.7
ITEM002571,ORD001033,PROD0323,1,1258.77,20.33
ITEM002572,ORD001033,PROD0435,5,2547.97,14.37
ITEM002573,ORD001033,PROD0253,5,307.17,10.41
ITEM002574,ORD001033,PROD0163,5,803.83,6.59
ITEM002575,ORD001034,PROD0178,-2,796.53,26.35
ITEM002576,ORD001035,PROD0277,3,2496.96,9.09
ITEM002577,ORD001035,PROD0488,3,37965.0,17.14
ITEM002578,ORD001036,PROD0339,1,727.43,18.9
ITEM002579,ORD001036,PROD0122,4,15813.09,19.23
ITEM002580,ORD001036,PROD0380,2,20197.02,22.52
ITEM002581,ORD001036,PROD0214,-1,81069.5,23.86
ITEM002582,ORD001037,PROD0137,5,3249.23,2.64
ITEM002583,ORD001037,PROD0054,2,12879.51,38.42
ITEM002584,ORD001037,PROD0372,2,62082.72,0.07
ITEM002585,ORD001038,PROD0253,3,275.81,29.74
ITEM002586,ORD001038,PROD0328,4,198.63,5.9
ITEM002587,ORD001038,PROD0136,3,2909.31,27.67
ITEM002588,ORD001038,PROD0011,2,22867.2,23.64
ITEM002589,ORD001039,PROD0104,5,64813.94,10.78
ITEM002590,ORD001039,PROD0011,1,20313.17,25.49
ITEM002591,ORD001039,PROD0070,2,896.06,3.15
ITEM002592,ORD001040,PROD0488,2,36904.88,18.23
ITEM002593,ORD001040,PROD0163,1,721.49,28.86
ITEM002594,ORD001040,PROD0476,2,12792.9,37.27
ITEM002595,ORD001040,PROD0433,2,19357.08,6.12
ITEM002596,ORD001041,PROD0282,4,934.55,39.95
ITEM002597,ORD001041,PROD0304,5,610.4,6.52
ITEM002598,ORD001041,PROD0075,4,680.21,22.63
ITEM002599,ORD001041,PROD0234,3,18694.79,23.45
ITEM002600,ORD001042,PROD0215,5,1117.66,32.34
ITEM002601,ORD001042,PROD0010,3,13460.84,23.09
ITEM002602,ORD001042,PROD0475,5,4022.1,38.31
ITEM002603,ORD001043,PROD0349,2,14908.29,22.97
ITEM002604,ORD001043,PROD0028,3,1205.47,15.32
ITEM002605,ORD001043,PROD0406,4,4378.65,5.7
ITEM002606,ORD001044,PROD0377,5,779.58,30.84
ITEM002607,ORD001045,PROD0019,1,10984.5,9.09
ITEM002608,ORD001045,PROD0016,4,15120.25,0.11
ITEM002609,ORD001045,PROD0442,4,78796.26,29.21
ITEM002610,ORD001045,PROD0261,2,1004.32,19.92
ITEM002611,ORD001046,PROD0372,5,48187.5,7.78
ITEM002612,ORD001046,PROD0438,3,6811.14,19.68
ITEM002613,ORD001046,PROD0013,5,597.28,34.44
ITEM002614,ORD001046,PROD0311,1,10922.64,26.39
ITEM002615,ORD001047,PROD0066,2,11164.73,22.99
ITEM002616,ORD001047,PROD0403,4,16157.29,14.19
ITEM002617,ORD001047,PROD0101,5,903.2,2.35
ITEM002618,ORD001047,PROD0450,1,7566.95,1.22
ITEM002619,ORD001048,PROD0215,4,1212.91,11.11
ITEM002620,ORD001048,PROD0188,1,58875.39,29.13
ITEM002621,ORD001048,PROD0382,3,2262.6,
ITEM002622,ORD001048,PROD0495,3,1082.84,12.16
ITEM002623,ORD001049,PROD0163,2,841.48,19.06
ITEM002624,ORD001049,PROD0036,1,2867.2,0.84
ITEM002625,ORD001049,PROD0346,1,298.79,34.9
ITEM002626,ORD001049,PROD0073,4,37995.23,33.51
ITEM002627,ORD001050,PROD0096,4,1120.79,0.51
ITEM002628,ORD001050,PROD0434,5,2654.25,28.37
ITEM002629,ORD001050,PROD0446,5,33535.18,32.12
ITEM002630,ORD001051,PROD0427,1,11799.33,24.16
ITEM002631,ORD001051,PROD0416,3,37261.84,4.78
ITEM002632,ORD001051,PROD0260,4,201.63,8.11
ITEM002633,ORD001052,PROD0187,5,16961.61,18.45
ITEM002634,ORD001052,PROD0402,2,1470.14,8.76
ITEM002635,ORD001052,PROD0355,3,18530.96,22.53
ITEM002636,ORD001053,PROD0118,3,63277.3,29.63
ITEM002637,ORD001053,PROD0201,3,44744.86,27.84
ITEM002638,ORD001054,PROD0258,3,11023.42,23.62
ITEM002639,ORD001055,PROD0392,2,64948.98,29.07
ITEM002640,ORD001056,PROD0168,5,15131.39,21.43
ITEM002641,ORD001056,PROD0070,4,891.44,33.19
ITEM002642,ORD001056,PROD0392,4,75490.1,2.24
ITEM002643,ORD001057,PROD0318,1,509.82,25.55
ITEM002644,ORD001057,PROD0243,1,10461.29,2.51
ITEM002645,ORD001058,PROD0340,5,974.15,36.11
ITEM002646,ORD001059,PROD0202,5,28956.88,27.29
ITEM002647,ORD001059,PROD0163,2,882.49,19.78
ITEM002648,ORD001059,PROD0043,1,3638.88,17.36
ITEM002649,ORD001060,PROD0011,4,20500.66,16.91
ITEM002650,ORD001061,PROD0447,3,20594.6,25.55
ITEM002651,ORD001062,PROD0045,4,22690.16,11.13
ITEM002652,ORD001062,PROD0186,1,938.34,29.62
ITEM002653,ORD001062,PROD0163,1,756.48,19.38
ITEM002654,ORD001062,PROD0488,4,34699.33,1.34
ITEM002655,ORD001063,PROD0163,5,922.02,13.9
ITEM002656,ORD001064,PROD0068,3,63374.22,18.73
ITEM002657,ORD001064,PROD0477,5,35198.38,20.24
ITEM002658,ORD001064,PROD0497,5,10784.46,34.44
ITEM002659,ORD001064,PROD0101,5,797.42,17.72
ITEM002660,ORD001065,PROD0017,3,53806.18,20.25
ITEM002661,ORD001065,PROD0313,3,2781.98,10.24
ITEM002662,ORD001065,PROD0042,1,4524.24,34.31
ITEM002663,ORD001065,PROD0277,3,2729.15,24.9
ITEM002664,ORD001066,PROD0492,2,30295.49,18.82
ITEM002665,ORD001066,PROD0361,2,11868.54,6.67
ITEM002666,ORD001066,PROD0330,2,34118.94,5.79
ITEM002667,ORD001067,PROD0383,5,3540.46,17.49
ITEM002668,ORD001067,PROD0219,-3,55956.71,16.81
ITEM002669,ORD001067,PROD0339,5,736.25,31.28
ITEM002670,ORD001068,PROD0013,5,707.74,14.61
ITEM002671,ORD001068,PROD0207,2,11860.95,0.93
ITEM002672,ORD001068,PROD0355,3,19063.45,28.96
ITEM002673,ORD001069,PROD0163,2,863.96,37.48
ITEM002674,ORD001070,PROD0496,1,40898.03,34.0
ITEM002675,ORD001070,PROD0214,2,60565.65,33.18
ITEM002676,ORD001070,PROD0476,3,13049.59,21.79
ITEM002677,ORD001070,PROD0195,1,6597.38,23.6
ITEM002678,ORD001071,PROD0238,3,78660.58,37.4
ITEM002679,ORD001072,PROD0383,2,3799.06,15.61
ITEM002680,ORD001073,PROD0337,2,819.14,30.39
ITEM002681,ORD001073,PROD0136,3,2235.0,6.76
ITEM002682,ORD001073,PROD0479,3,2444.08,27.06
ITEM002683,ORD001073,PROD0054,4,14976.81,17.9
ITEM002684,ORD001074,PROD0013,5,680.99,24.21
ITEM002685,ORD001074,PROD0031,5,79884.6,24.65
ITEM002686,ORD001074,PROD0057,-4,836.11,27.76
ITEM002687,ORD001074,PROD0164,1,444.59,26.04
ITEM002688,ORD001075,PROD0165,4,590.0,1.38
ITEM002689,ORD001075,PROD0287,2,2172.38,21.85
ITEM002690,ORD001075,PROD0381,5,30443.94,20.76
ITEM002691,ORD001076,PROD0238,1,60937.21,29.78
ITEM002692,ORD001077,PROD0340,4,856.21,13.35
ITEM002693,ORD001077,PROD0222,3,1577.31,5.37
ITEM002694,ORD001078,PROD0064,4,27417.94,8.5
ITEM002695,ORD001078,PROD0477,1,37041.43,36.89
ITEM002696,ORD001079,PROD0101,2,975.57,18.76
ITEM002697,ORD001079,PROD0163,5,928.99,4.69
ITEM002698,ORD001079,PROD0362,5,32786.43,18.51
ITEM002699,ORD001080,PROD0048,4,29101.4,12.37
ITEM002700,ORD001080,PROD0020,1,1430.02,4.53
ITEM002701,ORD001081,PROD0150,2,1365.83,21.78
ITEM002702,ORD001082,PROD0240,-2,2336.8,8.75
ITEM002703,ORD001083,PROD0167,4,379.7,22.13
ITEM002704,ORD001084,PROD0260,-1,164.4,35.95
ITEM002705,ORD001085,PROD0361,4,9823.71,7.8
ITEM002706,ORD001085,PROD0032,1,1122.86,26.11
ITEM002707,ORD001086,PROD0407,1,13621.16,15.53
ITEM002708,ORD001087,PROD0394,4,3495.12,6.27
ITEM002709,ORD001087,PROD0131,5,63663.82,29.43
ITEM002710,ORD001088,PROD0101,-3,995.01,38.19
ITEM002711,ORD001088,PROD0194,1,310.44,23.05
ITEM002712,ORD001088,PROD0050,3,7921.27,37.9
ITEM002713,ORD001089,PROD0311,4,10000.54,34.59
ITEM002714,ORD001089,PROD0476,3,14568.27,3.73
ITEM002715,ORD001090,PROD0255,4,84947.81,2.0
ITEM002716,ORD001090,PROD0100,3,6272.03,24.2
ITEM002717,ORD001090,PROD0434,-1,2396.54,22.1
ITEM002718,ORD001091,PROD0331,1,186.29,20.78
ITEM002719,ORD001091,PROD0127,1,529.16,25.33
ITEM002720,ORD001092,PROD0227,3,407.89,25.71
ITEM002721,ORD001092,PROD0220,-5,3755.67,
ITEM002722,ORD001092,PROD0163,5,881.15,29.77
ITEM002723,ORD001093,PROD0420,1,8034.42,36.77
ITEM002724,ORD001094,PROD0172,4,65431.51,11.22
ITEM002725,ORD001094,PROD0174,2,34439.88,25.09
ITEM002726,ORD001095,PROD0349,3,17516.11,34.82
ITEM002727,ORD001095,PROD0361,-2,11453.26,35.53
ITEM002728,ORD001096,PROD0036,2,2835.63,9.1
ITEM002729,ORD001096,PROD0355,3,15822.07,28.43
ITEM002730,ORD001096,PROD0050,4,9795.98,2.58
ITEM002731,ORD001096,PROD0264,5,76318.37,25.13
ITEM002732,ORD001097,PROD0342,4,58997.87,36.45
ITEM002733,ORD001097,PROD0392,5,76605.23,3.71
ITEM002734,ORD001097,PROD0284,2,20789.34,20.86
ITEM002735,ORD001097,PROD0201,1,46712.48,0.24
ITEM002736,ORD001098,PROD0020,2,1316.14,12.92
ITEM002737,ORD001098,PROD0315,3,897.01,7.46
ITEM002738,ORD001098,PROD0013,3,649.29,10.64
ITEM002739,ORD001098,PROD0171,4,32286.74,21.97
ITEM002740,ORD001099,PROD0212,2,9048.32,16.24
ITEM002741,ORD001100,PROD0013,5,720.02,26.07
ITEM002742,ORD001101,PROD0477,1,29934.56,11.4
ITEM002743,ORD001101,PROD0186,4,959.46,32.66
ITEM002744,ORD001101,PROD0163,3,726.93,27.22
ITEM002745,ORD001101,PROD0499,2,3996.05,22.94
ITEM002746,ORD001102,PROD0219,5,41799.15,17.28
ITEM002747,ORD001102,PROD0236,1,3348.78,34.33
ITEM002748,ORD001102,PROD0163,2,716.73,29.0
ITEM002749,ORD001103,PROD0407,1,12699.96,34.18
ITEM002750,ORD001103,PROD0163,2,861.62,35.27
ITEM002751,ORD001103,PROD0163,4,717.82,29.36
ITEM002752,ORD001104,PROD0100,-3,6131.82,29.5
ITEM002753,ORD001105,PROD0381,1,37477.44,29.38
ITEM002754,ORD001105,PROD0415,5,33391.11,39.13
ITEM002755,ORD001105,PROD0462,-3,500.33,17.46
ITEM002756,ORD001105,PROD0496,2,48108.33,18.83
ITEM002757,ORD001106,PROD0110,3,6389.92,19.81
ITEM002758,ORD001106,PROD0275,2,789.24,16.36
ITEM002759,ORD001106,PROD0219,3,44266.71,1.72
ITEM002760,ORD001107,PROD0259,3,12101.59,27.33
ITEM002761,ORD001108,PROD0023,-2,1145.12,17.93
ITEM002762,ORD001108,PROD0422,5,9566.19,32.43
ITEM002763,ORD001108,PROD0304,1,673.06,25.09
ITEM002764,ORD001109,PROD0381,3,32330.55,29.97
ITEM002765,ORD001109,PROD0348,2,71162.92,38.8
ITEM002766,ORD001109,PROD0123,2,68874.56,28.63
ITEM002767,ORD001109,PROD0354,1,1915.27,11.48
ITEM002768,ORD001110,PROD0013,4,572.36,30.0
ITEM002769,ORD001110,PROD0153,3,1420.69,16.7
ITEM002770,ORD001111,PROD0024,4,23608.95,7.04
ITEM002771,ORD001111,PROD0219,1,53350.29,35.52
ITEM002772,ORD001112,PROD0013,3,591.69,35.6
ITEM002773,ORD001112,PROD0456,5,1789.46,31.69
ITEM002774,ORD001113,PROD0223,2,351.24,32.26
ITEM002775,ORD001114,PROD0202,3,30596.75,37.57
ITEM002776,ORD001114,PROD0093,2,1138.95,27.58
ITEM002777,ORD001115,PROD0214,2,63130.09,29.78
ITEM002778,ORD001115,PROD0163,1,895.08,31.48
ITEM002779,ORD001116,PROD0311,4,11441.78,29.01
ITEM002780,ORD001117,PROD0252,2,1138.35,5.26
ITEM002781,ORD001117,PROD0302,5,28624.85,13.81
ITEM002782,ORD001117,PROD0264,5,76578.3,7.0
ITEM002783,ORD001117,PROD0219,2,48179.57,36.55
ITEM002784,ORD001118,PROD0181,4,12807.24,18.88
ITEM002785,ORD001118,PROD0339,5,621.08,1.21
ITEM002786,ORD001118,PROD0191,2,1023.46,17.77
ITEM002787,ORD001118,PROD0277,5,2533.82,2.31
ITEM002788,ORD001119,PROD0479,4,2547.54,10.96
ITEM002789,ORD001119,PROD0112,4,11907.92,9.72
ITEM002790,ORD001120,PROD0013,3,564.57,34.39
ITEM002791,ORD001120,PROD0202,2,34869.18,27.8
ITEM002792,ORD001121,PROD0025,4,61443.45,11.08
ITEM002793,ORD001122,PROD0253,3,313.56,39.38
ITEM002794,ORD001122,PROD0013,4,646.35,12.3
ITEM002795,ORD001123,PROD0091,5,3533.39,37.07
ITEM002796,ORD001123,PROD0052,-4,1756.53,16.64
ITEM002797,ORD001124,PROD0304,4,664.38,1.97
ITEM002798,ORD001124,PROD0219,4,42755.7,8.77
ITEM002799,ORD001124,PROD0183,2,9383.83,14.86
ITEM002800,ORD001125,PROD0163,4,809.28,20.98
ITEM002801,ORD001125,PROD0337,3,794.68,21.43
ITEM002802,ORD001125,PROD0388,2,220.55,35.05
ITEM002803,ORD001126,PROD0361,4,12906.77,
ITEM002804,ORD001126,PROD0416,1,37717.75,32.48
ITEM002805,ORD001127,PROD0380,5,18888.48,30.36
ITEM002806,ORD001127,PROD0479,4,2277.73,11.67
ITEM002807,ORD001127,PROD0381,1,42243.83,3.6
ITEM002808,ORD001128,PROD0228,3,11830.99,16.53
ITEM002809,ORD001129,PROD0468,4,13797.02,8.28
ITEM002810,ORD001129,PROD0328,5,190.72,18.84
ITEM002811,ORD001129,PROD0137,1,3469.74,14.94
ITEM002812,ORD001129,PROD0156,4,653.7,2.85
ITEM002813,ORD001130,PROD0320,3,83015.03,13.5
ITEM002814,ORD001130,PROD0089,3,20124.88,0.27
ITEM002815,ORD001130,PROD0201,1,48061.79,26.96
ITEM002816,ORD001130,PROD0163,4,988.2,27.72
ITEM002817,ORD001131,PROD0165,5,616.55,8.52
ITEM002818,ORD001131,PROD0450,5,9411.04,13.3
ITEM002819,ORD001131,PROD0123,4,80941.6,39.98
ITEM002820,ORD001132,PROD0079,5,91012.4,24.32
ITEM002821,ORD001132,PROD0204,1,1019.36,37.49
ITEM002822,ORD001132,PROD0050,3,8549.35,4.32
ITEM002823,ORD001133,PROD0193,3,1666.46,4.21
ITEM002824,ORD001133,PROD0172,2,65511.29,34.64
ITEM002825,ORD001134,PROD0436,3,573.94,2.81
ITEM002826,ORD001134,PROD0381,3,33694.1,24.43
ITEM002827,ORD001135,PROD0219,4,47115.55,22.28
ITEM002828,ORD001136,PROD0020,4,1409.99,39.01
ITEM002829,ORD001136,PROD0030,1,6284.35,3.96
ITEM002830,ORD001137,PROD0219,4,47717.17,26.26
ITEM002831,ORD001137,PROD0352,2,362.03,19.18
ITEM002832,ORD001137,PROD0271,3,855.75,4.73
ITEM002833,ORD001137,PROD0410,3,3457.79,21.52
ITEM002834,ORD001138,PROD0456,5,1924.5,17.87
ITEM002835,ORD001138,PROD0477,4,31034.56,21.84
ITEM002836,ORD001138,PROD0222,4,1985.6,30.64
ITEM002837,ORD001139,PROD0253,3,232.62,12.94
ITEM002838,ORD001139,PROD0345,5,14672.85,11.64
ITEM002839,ORD001140,PROD0219,3,48905.32,6.02
ITEM002840,ORD001140,PROD0024,3,28092.29,21.98
ITEM002841,ORD001141,PROD0217,5,233.25,10.1
ITEM002842,ORD001142,PROD0214,5,63943.34,12.57
ITEM002843,ORD001142,PROD0274,1,9672.76,21.4
ITEM002844,ORD001143,PROD0446,1,34119.75,26.89
ITEM002845,ORD001144,PROD0493,4,2468.62,39.99
ITEM002846,ORD001144,PROD0370,4,1446.75,39.3
ITEM002847,ORD001145,PROD0233,4,15273.42,34.03
ITEM002848,ORD001146,PROD0456,5,2337.56,4.78
ITEM002849,ORD001146,PROD0081,4,2538.81,24.6
ITEM002850,ORD001146,PROD0013,4,582.29,22.68
ITEM002851,ORD001146,PROD0372,3,48998.31,9.94
ITEM002852,ORD001147,PROD0136,4,2250.22,21.63
ITEM002853,ORD001147,PROD0033,5,9259.57,36.72
ITEM002854,ORD001147,PROD0005,5,1054.65,9.84
ITEM002855,ORD001148,PROD0136,5,2436.89,1.58
ITEM002856,ORD001149,PROD0434,3,2553.56,37.98
ITEM002857,ORD001149,PROD0050,4,8116.51,27.81
ITEM002858,ORD001150,PROD0232,1,1112.19,17.96
ITEM002859,ORD001150,PROD0477,2,34760.25,33.16
ITEM002860,ORD001150,PROD0413,-2,11542.19,22.06
ITEM002861,ORD001150,PROD0158,4,831.61,28.69
ITEM002862,ORD001151,PROD0016,-1,14010.5,3.11
ITEM002863,ORD001151,PROD0302,4,29713.89,25.54
ITEM002864,ORD001151,PROD0057,4,749.09,14.48
ITEM002865,ORD001152,PROD0050,1,9094.93,11.22
ITEM002866,ORD001153,PROD0326,3,2864.45,24.08
ITEM002867,ORD001153,PROD0229,5,1705.96,12.0
ITEM002868,ORD001153,PROD0163,3,772.8,28.6
ITEM002869,ORD001153,PROD0050,4,10018.26,19.86
ITEM002870,ORD001154,PROD0409,5,8548.67,31.8
ITEM002871,ORD001155,PROD0351,1,1224.7,3.53
ITEM002872,ORD001155,PROD0155,5,464.29,10.42
ITEM002873,ORD001156,PROD0369,3,1295.43,24.67
ITEM002874,ORD001156,PROD0305,5,13651.21,30.85
ITEM002875,ORD001156,PROD0304,2,552.27,12.62
ITEM002876,ORD001157,PROD0100,3,5888.04,5.11
ITEM002877,ORD001157,PROD0158,1,910.29,36.44
ITEM002878,ORD001157,PROD0049,1,1093.22,9.72
ITEM002879,ORD001158,PROD0333,1,813.75,29.25
ITEM002880,ORD001158,PROD0477,2,36710.44,35.74
ITEM002881,ORD001158,PROD0369,3,1273.66,15.3
ITEM002882,ORD001159,PROD0282,3,1048.82,27.66
ITEM002883,ORD001159,PROD0392,5,74393.88,2.87
ITEM002884,ORD001159,PROD0163,5,984.76,21.88
ITEM002885,ORD001160,PROD0376,1,676.7,19.29
ITEM002886,ORD001160,PROD0404,4,74188.19,34.16
ITEM002887,ORD001161,PROD0392,5,75264.55,11.7
ITEM002888,ORD001161,PROD0301,4,14766.95,16.78
ITEM002889,ORD001161,PROD0328,-4,200.44,8.37
ITEM002890,ORD001161,PROD0048,5,33118.74,32.9
ITEM002891,ORD001162,PROD0318,3,395.58,5.07
ITEM002892,ORD001163,PROD0441,2,221.98,33.04
ITEM002893,ORD001164,PROD0219,5,49591.35,25.16
ITEM002894,ORD001164,PROD0450,4,7881.9,19.35
ITEM002895,ORD001164,PROD0309,1,824.87,30.29
ITEM002896,ORD001165,PROD0461,1,20939.62,25.21
ITEM002897,ORD001165,PROD0448,4,41987.97,19.34
ITEM002898,ORD001165,PROD0219,3,50862.78,14.67
ITEM002899,ORD001165,PROD0340,1,1028.05,30.48
ITEM002900,ORD001166,PROD0032,5,1026.47,6.33
ITEM002901,ORD001167,PROD0020,3,1548.57,35.05
ITEM002902,ORD001168,PROD0089,-4,15947.0,11.87
ITEM002903,ORD001168,PROD0318,4,405.02,39.65
ITEM002904,ORD001168,PROD0351,4,1541.75,31.63
ITEM002905,ORD001169,PROD0477,4,31049.58,6.58
ITEM002906,ORD001169,PROD0245,4,958.91,20.15
ITEM002907,ORD001169,PROD0290,5,3796.99,26.21
ITEM002908,ORD001169,PROD0349,3,18023.4,17.14
ITEM002909,ORD001170,PROD0217,-5,192.65,9.01
ITEM002910,ORD001170,PROD0178,3,687.14,36.85
ITEM002911,ORD001170,PROD0476,1,15370.01,28.65
ITEM002912,ORD001171,PROD0352,5,386.58,16.09
ITEM002913,ORD001171,PROD0370,3,1344.55,10.58
ITEM002914,ORD001172,PROD0285,1,17408.46,0.09
ITEM002915,ORD001172,PROD0477,3,33626.03,32.5
