txn_id,account_id,txn_date,amount,merchant,ingestion_timestamp,source_system
TXN018725,ACC0358,2025-03-04,116450.03,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016204,ACC0132,2025-02-03,56946.14,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008885,ACC0089,2025-06-10,105856.81,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014769,ACC0351,2025-03-23,112422.53,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN016777,ACC0464,2025-03-01,113065.55,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN018127,ACC0166,2025-03-11,135437.76,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN017582,ACC0356,2025-03-10,59509.16,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN011974,ACC0269,2025-04-08,50229.18,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN011857,ACC0386,2025-01-15,103826.23,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN008644,ACC0146,2025-03-18,68512.41,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN013110,ACC0254,2025-05-18,115965.09,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002288,ACC0333,2025-03-30,94920.8,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN011685,ACC0017,2025-06-03,52547.59,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN006738,ACC0368,2025-03-16,85095.19,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009035,ACC0338,2025-03-26,58379.21,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN014496,ACC0151,2025-07-05,113534.37,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN018000,ACC0281,2025-03-16,52178.88,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN001205,ACC0008,2025-07-09,16776.83,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN012455,ACC0409,2025-07-09,72408.88,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN002861,ACC0326,2025-07-29,6892.0,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN002814,ACC0147,2025-03-24,57640.96,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009763,ACC0203,2025-02-14,141403.3,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN015596,ACC0437,2025-07-18,149683.12,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN014707,ACC0110,2025-06-06,63708.31,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN017184,ACC0126,2025-05-28,61438.43,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN010517,ACC0030,2025-01-23,75086.29,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017006,ACC0457,2025-07-23,124675.64,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009076,ACC0344,2025-07-28,110967.27,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013630,ACC0494,2025-03-29,27166.86,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN012690,ACC0008,2025-05-20,130233.14,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN000742,ACC0428,2025-07-09,39534.24,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017971,ACC0169,2025-07-09,86444.49,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001818,ACC0496,2025-04-03,5567.57,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN017912,ACC0286,2025-07-05,84520.27,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN008649,ACC0214,2025-01-20,47876.55,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN014491,ACC0224,2025-04-19,67811.72,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN006041,ACC0153,2025-04-29,14092.24,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014388,ACC0014,2025-06-01,19931.07,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN000976,ACC0446,2025-07-17,34046.31,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011160,ACC0445,2025-01-05,20071.26,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN011308,ACC0460,2025-05-14,36846.16,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012134,ACC0488,2025-04-20,30420.46,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011818,ACC0309,2025-03-26,110784.94,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN012291,ACC0002,2025-07-16,74430.05,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN005158,ACC0030,2025-04-07,27496.92,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016083,ACC0322,2025-07-18,78809.96,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019919,ACC0055,2025-02-02,25163.16,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006148,ACC0340,2025-02-26,101686.23,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018022,ACC0250,2025-02-08,87595.91,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008722,ACC0314,2025-05-26,55659.49,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004530,ACC0369,2025-01-29,32174.87,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN013563,ACC0054,2025-05-16,107313.21,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN016658,ACC0012,2025-03-15,141368.81,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN018719,ACC0353,2025-02-09,6540.89,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN019705,ACC0128,2025-03-25,108878.83,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN009140,ACC0044,2025-01-31,113795.32,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN006858,ACC0074,2025-04-24,62185.46,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN009550,ACC0163,2025-05-09,123253.58,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011114,ACC0292,2025-03-19,62732.05,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018647,ACC0137,2025-06-24,117958.4,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010928,ACC0080,2025-07-07,84343.24,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN003148,ACC0106,2025-02-27,22555.77,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013620,ACC0212,2025-06-23,76637.46,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN016632,ACC0049,2025-02-03,144067.72,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN001942,ACC0088,2025-03-25,128963.12,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN007575,ACC0497,2025-02-22,137805.05,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN011995,ACC0154,2025-05-24,83733.36,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010846,ACC0445,2025-07-07,14264.23,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN013148,ACC0233,2025-01-19,9259.05,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010501,ACC0110,2025-07-12,134655.55,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN019592,ACC0405,2025-03-26,131360.08,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN010602,ACC0161,2025-07-29,59067.88,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN004486,ACC0074,2025-05-08,144466.14,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014025,ACC0341,2025-05-09,3867.02,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016384,ACC0423,2025-03-19,38640.42,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN004325,ACC0393,2025-02-18,121094.51,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016107,ACC0249,2025-04-02,105250.41,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN013806,ACC0470,2025-06-29,126805.39,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN015275,ACC0275,2025-01-22,68059.78,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN019257,ACC0263,2025-02-20,11795.64,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013241,ACC0425,2025-03-09,81848.31,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011329,ACC0166,2025-02-12,17339.82,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN001439,ACC0259,2025-05-26,10297.14,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004375,ACC0450,2025-05-06,134145.22,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN003287,ACC0407,2025-02-20,146930.62,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009676,ACC0464,2025-01-03,118992.71,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN006742,ACC0017,2025-01-27,143392.09,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001084,ACC0248,2025-07-05,103313.71,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN018310,ACC0338,2025-03-17,108785.28,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009458,ACC0491,2025-02-01,63623.2,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN000780,ACC0290,2025-04-04,91801.51,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN009986,ACC0365,2025-06-09,53138.17,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007802,ACC0341,2025-01-14,137130.24,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN008274,ACC0200,2025-01-14,1112.84,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001955,ACC0201,2025-06-06,123523.27,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN006496,ACC0341,2025-04-28,70701.19,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN001011,ACC0096,2025-02-20,75122.59,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007652,ACC0247,2025-05-31,41600.28,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007289,ACC0031,2025-01-26,81846.53,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017321,ACC0097,2025-07-17,41195.1,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001928,ACC0157,2025-07-08,1501.69,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018936,ACC0267,2025-05-04,58357.47,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000610,ACC0046,2025-05-08,67087.86,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN018643,ACC0168,2025-04-04,5944.47,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN012214,ACC0159,2025-03-28,141417.99,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013895,ACC0368,2025-04-23,96710.24,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010699,ACC0082,2025-07-24,108498.02,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019328,ACC0496,2025-03-24,140940.16,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN008156,ACC0081,2025-02-07,50556.72,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN011749,ACC0229,2025-01-16,100687.95,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN015061,ACC0325,2025-02-09,120478.1,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN004180,ACC0349,2025-03-12,148913.15,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN003861,ACC0165,2025-01-06,74879.87,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN012496,ACC0019,2025-04-09,98720.59,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014355,ACC0346,2025-02-14,25942.92,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN005511,ACC0351,2025-01-17,47053.47,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013286,ACC0138,2025-06-23,95992.34,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN012573,ACC0221,2025-05-13,36213.17,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN002839,ACC0249,2025-07-28,28106.37,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN002167,ACC0303,2025-04-02,41645.49,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018667,ACC0340,2025-07-22,26905.81,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006790,ACC0173,2025-02-12,149751.13,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN003311,ACC0152,2025-04-10,135148.45,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017588,ACC0046,2025-06-03,59794.64,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013656,ACC0277,2025-07-02,67734.31,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN009509,ACC0096,2025-01-14,34022.13,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN005927,ACC0049,2025-03-10,27698.49,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN007448,ACC0373,2025-05-24,26530.43,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN010596,ACC0394,2025-01-29,24163.16,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN019247,ACC0480,2025-02-14,7248.86,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000551,ACC0003,2025-01-10,80090.7,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN015203,ACC0493,2025-04-04,16036.09,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN016380,ACC0393,2025-05-11,60033.17,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN013101,ACC0190,2025-01-19,69233.18,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN018520,ACC0334,2025-07-13,25895.02,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN007343,ACC0033,2025-01-12,136181.03,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012493,ACC0039,2025-05-24,101682.59,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN010574,ACC0396,2025-07-09,108301.42,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001676,ACC0472,2025-06-04,128025.4,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN016887,ACC0052,2025-06-16,50275.25,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010228,ACC0291,2025-06-28,118137.48,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN006273,ACC0092,2025-01-21,120650.57,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004363,ACC0193,2025-02-01,28598.56,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN011746,ACC0277,2025-01-01,29641.48,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN005869,ACC0260,2025-01-26,51237.86,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN003938,ACC0474,2025-06-22,74047.66,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN017587,ACC0422,2025-04-05,56524.37,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000128,ACC0212,2025-03-18,41309.33,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN005499,ACC0153,2025-04-23,131083.06,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN014441,ACC0424,2025-06-10,145673.28,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004769,ACC0159,2025-02-02,18554.71,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN015532,ACC0153,2025-02-13,3341.58,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN009439,ACC0009,2025-05-07,9365.53,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN015340,ACC0106,2025-02-26,19932.09,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN006860,ACC0301,2025-05-22,8835.0,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016229,ACC0159,2025-02-28,122712.33,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010938,ACC0467,2025-02-24,70020.34,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN015985,ACC0332,2025-06-30,120239.96,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN016290,ACC0452,2025-03-17,83441.62,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019615,ACC0092,2025-02-08,121961.97,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN002613,ACC0157,2025-01-02,64576.91,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN007226,ACC0129,2025-04-09,14365.48,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008062,ACC0151,2025-07-14,71374.18,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN004305,ACC0095,2025-07-19,121071.26,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN012556,ACC0014,2025-01-29,143210.0,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN001147,ACC0237,2025-02-13,42374.49,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN012540,ACC0479,2025-01-11,2839.48,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001729,ACC0025,2025-07-13,97661.81,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006036,ACC0095,2025-01-18,71608.25,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN006562,ACC0386,2025-02-09,140434.54,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN006458,ACC0173,2025-05-14,118045.13,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015097,ACC0460,2025-01-02,24620.02,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN012785,ACC0302,2025-03-16,27282.54,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019333,ACC0073,2025-03-04,92819.98,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN001012,ACC0288,2025-07-02,3272.19,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014969,ACC0014,2025-05-29,93306.27,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN008532,ACC0073,2025-06-07,77116.67,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN005863,ACC0252,2025-05-10,123048.42,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN019299,ACC0218,2025-03-18,54500.08,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN010061,ACC0230,2025-03-07,145299.38,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN016532,ACC0242,2025-07-21,109310.8,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016540,ACC0280,2025-02-03,49577.05,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN011752,ACC0452,2025-01-04,2376.46,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019880,ACC0053,2025-03-18,61134.91,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018538,ACC0369,2025-07-15,9994.71,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013981,ACC0122,2025-04-26,122637.37,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN011257,ACC0431,2025-04-09,40241.02,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN019841,ACC0337,2025-03-08,119379.03,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011191,ACC0189,2025-06-19,75470.14,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN016278,ACC0053,2025-03-07,130226.79,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010445,ACC0017,2025-03-14,41426.9,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN014837,ACC0201,2025-05-14,128503.62,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN018632,ACC0120,2025-06-10,69838.38,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN019999,ACC0155,2025-03-22,37423.54,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019412,ACC0391,2025-05-22,45797.45,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN006713,ACC0127,2025-06-21,86683.79,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN009745,ACC0425,2025-02-11,123127.6,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN014499,ACC0273,2025-01-14,56347.41,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN004645,ACC0414,2025-01-04,10095.99,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN019280,ACC0284,2025-07-07,102752.06,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001226,ACC0161,2025-05-21,1636.17,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012387,ACC0481,2025-06-28,35188.1,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN001726,ACC0124,2025-07-18,45626.12,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN016897,ACC0145,2025-07-15,142668.05,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN009135,ACC0254,2025-02-05,78689.24,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN008810,ACC0381,2025-03-12,53442.8,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006040,ACC0276,2025-06-08,26686.6,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008455,ACC0299,2025-02-10,22334.4,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019307,ACC0087,2025-07-21,119907.62,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017035,ACC0112,2025-01-12,99972.9,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN010510,ACC0499,2025-07-26,65075.92,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016132,ACC0113,2025-03-01,17023.27,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN002290,ACC0370,2025-02-04,61281.02,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN004534,ACC0281,2025-02-18,26031.29,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003658,ACC0048,2025-07-13,54079.52,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016190,ACC0086,2025-06-17,115692.4,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN014437,ACC0365,2025-01-26,115309.57,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019829,ACC0123,2025-03-14,5660.25,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000303,ACC0129,2025-01-22,55807.97,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN012167,ACC0272,2025-05-08,108733.61,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN015456,ACC0438,2025-04-16,46655.59,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN000510,ACC0384,2025-06-26,13604.27,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016457,ACC0249,2025-06-26,135953.49,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN007657,ACC0374,2025-03-04,84039.92,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN006869,ACC0141,2025-01-21,68182.66,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009173,ACC0219,2025-05-16,22133.5,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN018076,ACC0269,2025-05-23,85431.91,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003495,ACC0289,2025-05-20,11134.91,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008967,ACC0350,2025-02-01,94856.75,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN001622,ACC0166,2025-07-24,8377.48,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN011678,ACC0341,2025-07-27,126267.8,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN014850,ACC0387,2025-07-03,88608.64,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN010599,ACC0426,2025-06-04,53767.56,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009248,ACC0106,2025-03-29,78181.62,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010115,ACC0452,2025-03-01,94183.71,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN007315,ACC0353,2025-07-13,101375.66,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN019536,ACC0370,2025-01-08,95529.4,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018844,ACC0334,2025-01-16,144231.96,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002140,ACC0335,2025-07-10,56336.98,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001559,ACC0233,2025-06-27,4151.27,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016746,ACC0313,2025-01-03,51527.34,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN003614,ACC0073,2025-03-02,77838.47,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008092,ACC0311,2025-05-24,98946.59,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004495,ACC0321,2025-03-20,93628.98,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011169,ACC0217,2025-06-13,72978.54,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN002136,ACC0092,2025-01-14,17646.16,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002866,ACC0411,2025-04-08,13583.39,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN008738,ACC0238,2025-02-21,3906.81,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018658,ACC0112,2025-05-26,86670.3,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN013784,ACC0474,2025-03-12,2187.93,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003497,ACC0352,2025-06-07,58045.73,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013064,ACC0348,2025-04-23,119413.47,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006193,ACC0102,2025-02-02,34661.62,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009291,ACC0054,2025-06-20,126645.31,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN012316,ACC0455,2025-07-29,123261.62,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN010760,ACC0284,2025-06-04,41480.35,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013004,ACC0025,2025-07-22,59048.61,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
