order_id,customer_id,order_date,status,region_code
ORD000770,CUST0326,2023-06-23 16:38:10,CANCELLED,SOUTH
ORD000771,CUST0665,2025-10-28 01:06:20,CANCELLED,SOUTH
ORD000772,,2022-06-26 08:32:56,CANCELLED,CENTRAL
ORD000773,CUST0024,2025-02-27 17:27:58,DELIVERED,SOUTH
ORD000774,CUST0691,2022-03-03 01:21:10,DELIVERED,WEST
ORD000775,CUST0016,2022-04-01 23:54:23,DELIVERED,EAST
ORD000776,CUST0724,20-02-2023,SHIPPED,SOUTH
ORD000777,CUST0481,04-01-2022,DELIVERED,WEST
ORD000778,CUST0710,2026-06-10 08:25:45,DELIVERED,EAST
ORD000779,CUST0637,2024-07-23 17:12:08,DELIVERED,EAST
ORD000780,CUST0569,2023-10-19 23:16:36,SHIPPED,WEST
ORD000781,CUST0981,2026-04-21 10:38:51,DELIVERED,WEST
ORD000782,CUST0448,2024-06-03 03:08:50,CANCELLED,EAST
ORD000783,CUST0671,2024-07-12 19:37:55,SHIPPED,NORTH
ORD000784,CUST0918,2025-07-04 05:16:52,DELIVERED,SOUTH
ORD000785,CUST0605,2026-07-30 07:29:36,DELIVERED,WEST
ORD000786,CUST0992,2025-01-19 01:31:42,DELIVERED,EAST
ORD000787,CUST0687,2022-12-04 08:15:24,DELIVERED,WEST
ORD000788,CUST0739,2026-06-21 13:35:32,DELIVERED,WEST
ORD000789,CUST0390,2024-04-15 03:52:29,DELIVERED,SOUTH
ORD000790,CUST0897,2023-01-21 00:01:18,RETURNED,NORTH
ORD000791,CUST0917,2025-11-24 11:09:40,DELIVERED,SOUTH
ORD000792,CUST0108,27-07-2026,PLACED,NORTH
ORD000793,CUST0833,2025-10-25 02:35:50,DELIVERED,NORTH
ORD000794,CUST0393,2024-04-05 00:23:05,DELIVERED,WEST
ORD000795,CUST0329,2025-06-22 21:28:11,DELIVERED,CENTRAL
ORD000796,,2024-10-03 01:08:51,DELIVERED,EAST
ORD000797,CUST0867,2024-02-25 19:37:30,DELIVERED,CENTRAL
ORD000798,CUST0390,2025-11-03 17:51:05,DELIVERED,WEST
ORD000799,CUST0101,2023-06-01 19:47:48,SHIPPED,NORTH
ORD000800,CUST0761,2023-05-10 21:58:36,PLACED,EAST
ORD000801,CUST0711,2024-07-13 07:53:04,PLACED,SOUTH
ORD000802,CUST0691,2022-02-27 18:26:01,DELIVERED,WEST
ORD000803,CUST0600,2026-06-30 19:30:10,PLACED,CENTRAL
ORD000804,CUST0545,2022-12-23 16:26:48,SHIPPED,EAST
ORD000805,CUST0461,2025-11-07 05:38:09,PLACED,WEST
ORD000806,CUST0008,2026-05-08 23:48:24,DELIVERED,NORTH
ORD000807,CUST0237,2025-10-30 21:14:49,SHIPPED,WEST
ORD000808,CUST0948,2022-08-26 03:41:48,PLACED,CENTRAL
ORD000809,CUST0470,21-01-2024,DELIVERED,EAST
ORD000810,CUST0126,2024-08-28 01:13:15,DELIVERED,WEST
ORD000811,CUST0101,2025-09-23 13:01:16,DELIVERED,SOUTH
ORD000812,CUST0875,2022-09-05 00:52:40,DELIVERED,SOUTH
ORD000813,CUST0998,2024-02-04 20:17:35,PLACED,SOUTH
ORD000814,CUST0144,2022-03-23 08:27:21,DELIVERED,WEST
ORD000815,,2022-05-03 18:34:32,PLACED,EAST
ORD000816,CUST0014,2026-07-20 04:59:24,SHIPPED,WEST
ORD000817,CUST0204,2024-08-30 17:24:48,PLACED,WEST
ORD000818,CUST0658,2026-07-05 02:34:55,PLACED,CENTRAL
ORD000819,CUST0771,2024-09-05 18:41:30,PLACED,SOUTH
ORD000820,CUST0763,2025-07-05 13:10:11,DELIVERED,WEST
ORD000821,CUST0462,19-10-2023,DELIVERED,EAST
ORD000822,CUST0641,2023-04-06 04:38:08,CANCELLED,CENTRAL
ORD000823,CUST0671,2026-03-28 23:07:55,DELIVERED,EAST
ORD000824,CUST0088,2025-05-13 01:07:31,DELIVERED,SOUTH
ORD000825,CUST0044,2023-07-23 14:19:06,DELIVERED,EAST
ORD000826,CUST0565,2023-11-01 11:13:08,DELIVERED,WEST
ORD000827,CUST0871,2025-11-10 21:27:54,CANCELLED,CENTRAL
ORD000828,CUST0789,2022-10-09 17:05:15,DELIVERED,EAST
ORD000829,CUST0649,2022-05-09 09:09:36,CANCELLED,EAST
ORD000830,CUST0242,2023-10-26 08:43:00,DELIVERED,EAST
ORD000831,CUST0368,2025-10-16 14:59:01,DELIVERED,SOUTH
ORD000832,CUST0890,2022-10-13 10:44:28,DELIVERED,CENTRAL
ORD000833,CUST0216,2024-08-05 21:10:51,PLACED,EAST
ORD000834,CUST0217,2026-06-06 23:03:46,SHIPPED,WEST
ORD000835,CUST0432,2026-01-08 09:51:26,DELIVERED,EAST
ORD000836,CUST0641,2023-06-02 04:31:49,DELIVERED,WEST
ORD000837,,2023-01-22 09:16:38,DELIVERED,CENTRAL
ORD000838,CUST0291,2025-03-08 15:18:34,PLACED,WEST
ORD000839,CUST0521,2022-08-10 17:20:38,DELIVERED,SOUTH
ORD000840,CUST0395,30-06-2026,PLACED,NORTH
ORD000841,CUST0284,2026-05-25 03:29:28,DELIVERED,SOUTH
ORD000842,,2025-09-14 20:37:41,PLACED,CENTRAL
ORD000843,CUST0297,2023-05-08 08:23:30,DELIVERED,EAST
ORD000844,CUST0391,30-04-2023,DELIVERED,SOUTH
ORD000845,CUST0966,2024-02-24 07:23:46,PLACED,SOUTH
ORD000846,CUST0747,2023-07-07 17:42:14,SHIPPED,WEST
ORD000847,CUST0491,2022-12-06 06:19:06,SHIPPED,NORTH
ORD000848,CUST0337,2025-04-02 21:50:06,DELIVERED,SOUTH
ORD000849,CUST0094,2025-12-30 16:10:13,DELIVERED,WEST
ORD000850,CUST0762,2022-02-17 19:42:24,SHIPPED,WEST
ORD000851,CUST0874,03-12-2023,DELIVERED,WEST
ORD000852,CUST0641,2024-02-03 05:15:41,DELIVERED,WEST
ORD000853,CUST0442,2023-03-23 11:26:24,SHIPPED,EAST
ORD000854,CUST0412,2024-08-19 00:53:01,DELIVERED,NORTH
ORD000855,CUST0808,2024-03-07 20:48:48,DELIVERED,WEST
ORD000856,CUST0479,2024-05-18 03:15:25,DELIVERED,EAST
ORD000857,CUST0998,2024-09-07 05:45:22,CANCELLED,CENTRAL
ORD000858,CUST0818,2022-03-16 13:53:16,DELIVERED,NORTH
ORD000859,CUST0176,2025-06-14 20:07:39,PLACED,EAST
ORD000860,CUST0314,2024-06-11 10:08:25,SHIPPED,WEST
ORD000861,CUST0553,2023-04-20 03:21:34,DELIVERED,SOUTH
ORD000862,CUST0507,2024-05-16 06:06:50,DELIVERED,SOUTH
ORD000863,CUST0090,2026-05-02 03:41:45,DELIVERED,CENTRAL
ORD000864,CUST0494,2026-04-08 13:25:56,SHIPPED,SOUTH
ORD000865,CUST0014,2022-12-18 09:54:55,PLACED,CENTRAL
ORD000866,CUST0432,2022-12-09 01:45:36,DELIVERED,SOUTH
ORD000867,CUST0844,2025-03-21 10:10:05,DELIVERED,NORTH
ORD000868,CUST0181,2025-05-26 01:32:20,DELIVERED,NORTH
ORD000869,CUST0559,2024-09-30 14:22:55,DELIVERED,CENTRAL
ORD000870,CUST0673,2024-11-30 12:53:11,DELIVERED,WEST
ORD000871,CUST0556,2024-04-14 06:04:35,DELIVERED,NORTH
ORD000872,CUST0637,2024-01-23 10:51:57,CANCELLED,WEST
ORD000873,CUST0407,2023-10-07 17:44:21,PLACED,WEST
ORD000874,CUST0761,2024-07-10 21:29:48,DELIVERED,EAST
ORD000875,CUST0165,2023-04-11 15:59:04,DELIVERED,WEST
ORD000876,CUST0216,2022-09-25 15:08:19,SHIPPED,SOUTH
ORD000877,CUST0918,2023-08-29 13:37:05,DELIVERED,WEST
ORD000878,CUST0872,2022-06-09 21:46:52,DELIVERED,CENTRAL
ORD000879,CUST0934,2024-09-08 02:28:00,SHIPPED,CENTRAL
ORD000880,CUST0993,2022-10-26 20:26:48,PLACED,SOUTH
ORD000881,CUST0406,2024-07-07 14:41:16,DELIVERED,EAST
ORD000882,CUST0298,2022-04-15 18:49:23,CANCELLED,WEST
ORD000883,CUST0545,2025-09-26 19:57:06,DELIVERED,NORTH
ORD000884,CUST0170,2024-02-13 12:01:13,DELIVERED,EAST
ORD000885,CUST0774,2023-02-07 03:23:34,SHIPPED,SOUTH
ORD000886,,2023-09-13 00:26:27,SHIPPED,CENTRAL
ORD000887,CUST0808,2022-11-07 15:32:36,SHIPPED,SOUTH
ORD000888,,2022-05-16 05:56:56,SHIPPED,WEST
ORD000889,CUST0235,2022-12-06 17:58:01,DELIVERED,EAST
ORD000890,CUST0977,2024-08-18 09:23:47,DELIVERED,EAST
ORD000891,CUST0361,2022-11-15 21:28:23,SHIPPED,CENTRAL
ORD000892,CUST0257,2026-07-27 00:48:33,SHIPPED,CENTRAL
ORD000893,CUST0972,2024-04-08 01:52:02,DELIVERED,EAST
ORD000894,CUST0167,2023-04-03 07:58:18,SHIPPED,SOUTH
ORD000895,CUST0707,2024-11-01 13:12:58,DELIVERED,CENTRAL
ORD000896,CUST0094,2022-11-29 22:41:05,CANCELLED,NORTH
ORD000897,CUST0921,2022-04-27 15:51:38,DELIVERED,WEST
ORD000898,CUST0036,2024-01-29 04:18:16,DELIVERED,WEST
ORD000899,CUST0434,2023-03-15 14:45:25,SHIPPED,SOUTH
ORD000900,CUST0182,2022-11-23 21:46:18,DELIVERED,NORTH
ORD000901,CUST0095,2026-02-19 00:18:32,DELIVERED,NORTH
ORD000902,CUST0801,2025-11-29 23:35:30,PLACED,WEST
ORD000903,CUST0160,2024-01-22 13:00:25,PLACED,SOUTH
ORD000904,CUST0363,2022-03-21 21:13:17,PLACED,NORTH
ORD000905,CUST0206,2022-12-15 14:13:51,DELIVERED,EAST
ORD000906,CUST0648,2024-12-13 02:36:35,SHIPPED,NORTH
ORD000907,CUST0861,2022-11-19 23:25:40,DELIVERED,WEST
ORD000908,CUST0699,2022-03-07 14:19:22,DELIVERED,WEST
ORD000909,CUST0394,2024-11-08 11:09:20,DELIVERED,WEST
ORD000910,CUST0929,2026-06-15 11:15:43,SHIPPED,WEST
ORD000911,CUST0173,2022-06-12 02:08:20,PLACED,NORTH
ORD000912,CUST0154,2026-01-20 02:40:26,DELIVERED,EAST
ORD000913,CUST0724,2024-06-10 14:55:23,DELIVERED,CENTRAL
ORD000914,CUST0326,2025-12-23 07:38:15,DELIVERED,EAST
ORD000915,CUST0206,16-05-2022,CANCELLED,EAST
ORD000916,CUST0820,2024-08-07 23:58:08,DELIVERED,EAST
ORD000917,CUST0823,2026-03-07 15:22:38,RETURNED,CENTRAL
ORD000918,CUST0203,2026-05-24 05:58:39,DELIVERED,WEST
ORD000919,CUST0368,2022-03-28 05:06:34,DELIVERED,EAST
ORD000920,CUST0725,2024-05-05 01:23:59,DELIVERED,EAST
ORD000921,CUST0407,2022-01-06 03:48:29,DELIVERED,CENTRAL
ORD000922,CUST0167,2025-10-25 23:58:52,DELIVERED,EAST
ORD000923,CUST0888,2025-04-24 22:17:56,SHIPPED,NORTH
ORD000924,CUST0724,2025-01-25 10:33:56,DELIVERED,NORTH
ORD000925,CUST0019,2025-04-21 22:49:47,PLACED,WEST
ORD000926,CUST0915,2025-05-31 20:49:19,DELIVERED,CENTRAL
ORD000927,CUST0279,2025-08-28 01:24:33,DELIVERED,CENTRAL
ORD000928,CUST0280,22-12-2024,RETURNED,WEST
ORD000929,CUST0005,2022-04-08 02:46:15,SHIPPED,CENTRAL
ORD000930,CUST0018,2026-02-09 23:18:08,DELIVERED,NORTH
ORD000931,CUST0616,2024-12-29 20:06:38,PLACED,SOUTH
ORD000932,CUST0429,2026-01-26 11:57:48,DELIVERED,NORTH
ORD000933,CUST0093,2025-08-17 08:56:30,PLACED,SOUTH
ORD000934,CUST0739,2022-12-13 23:56:14,SHIPPED,SOUTH
ORD000935,CUST0216,2022-12-02 13:09:33,CANCELLED,EAST
ORD000936,CUST0701,2025-08-01 02:29:50,SHIPPED,NORTH
ORD000937,CUST0007,2023-05-06 02:24:08,DELIVERED,EAST
ORD000938,CUST0137,2024-07-13 12:17:20,DELIVERED,CENTRAL
ORD000939,CUST0149,2025-09-30 22:22:06,PLACED,NORTH
ORD000940,CUST0428,2023-01-23 19:51:14,DELIVERED,CENTRAL
ORD000941,CUST0801,2022-06-26 02:18:34,DELIVERED,CENTRAL
ORD000942,CUST0565,2024-09-07 22:59:41,DELIVERED,WEST
ORD000943,CUST0462,2026-07-12 18:39:23,DELIVERED,SOUTH
ORD000944,CUST0666,2026-05-04 21:20:54,PLACED,SOUTH
ORD000945,CUST0934,2026-05-19 17:59:58,DELIVERED,EAST
ORD000946,CUST0211,2022-03-27 01:19:28,PLACED,EAST
ORD000947,,2025-09-23 13:33:49,DELIVERED,NORTH
ORD000948,CUST0867,2022-06-24 04:52:54,DELIVERED,CENTRAL
ORD000949,CUST0629,2024-08-27 17:59:54,DELIVERED,EAST
ORD000950,CUST0818,2026-05-30 23:13:54,DELIVERED,WEST
ORD000951,CUST0866,2022-04-23 10:55:48,RETURNED,EAST
ORD000952,CUST1000,2023-07-29 12:22:36,RETURNED,CENTRAL
ORD000953,CUST0526,2026-02-21 10:54:58,PLACED,EAST
ORD000954,CUST0720,2022-10-09 19:06:46,CANCELLED,EAST
ORD000955,CUST0973,2026-04-22 12:09:09,PLACED,CENTRAL
ORD000956,CUST0808,2023-04-20 01:47:12,DELIVERED,CENTRAL
ORD000957,CUST0912,2022-06-13 19:59:10,CANCELLED,CENTRAL
ORD000958,CUST0579,2023-09-02 03:39:24,DELIVERED,NORTH
ORD000959,CUST0878,2022-07-10 23:57:11,DELIVERED,SOUTH
ORD000960,CUST0949,2025-04-19 00:08:45,DELIVERED,WEST
ORD000961,CUST0444,2022-08-07 09:37:20,CANCELLED,SOUTH
ORD000962,CUST0187,2025-08-21 20:43:01,PLACED,NORTH
ORD000963,CUST0734,2022-09-17 06:09:59,DELIVERED,CENTRAL
ORD000964,CUST0448,2025-10-27 19:02:27,DELIVERED,SOUTH
ORD000965,CUST0253,2024-05-30 07:40:57,DELIVERED,CENTRAL
ORD000966,CUST0161,2025-04-24 14:59:01,SHIPPED,SOUTH
ORD000967,CUST0888,2025-12-18 15:17:59,DELIVERED,NORTH
ORD000968,CUST0443,2023-01-27 09:12:32,DELIVERED,CENTRAL
ORD000969,CUST0688,2022-09-29 01:27:49,SHIPPED,NORTH
ORD000970,CUST0697,2022-09-30 07:56:31,PLACED,NORTH
ORD000971,CUST0723,2025-11-26 00:30:03,DELIVERED,WEST
ORD000972,CUST0730,2026-05-28 04:29:13,DELIVERED,WEST
ORD000973,CUST0549,2023-07-18 16:08:38,CANCELLED,SOUTH
ORD000974,CUST0391,2025-09-25 08:50:20,CANCELLED,WEST
ORD000975,,2022-01-07 15:46:32,PLACED,NORTH
ORD000976,CUST0556,2023-02-22 15:03:05,SHIPPED,EAST
ORD000977,CUST0461,2022-01-29 17:13:47,DELIVERED,CENTRAL
ORD000978,CUST0329,2023-04-05 16:21:36,CANCELLED,WEST
ORD000979,CUST0284,2024-09-10 08:01:49,PLACED,SOUTH
ORD000980,CUST0419,2025-02-03 18:33:27,PLACED,EAST
ORD000981,CUST0555,2025-11-13 03:35:54,DELIVERED,EAST
ORD000982,CUST0023,2025-03-07 03:54:00,SHIPPED,SOUTH
ORD000983,CUST0688,2025-02-12 22:20:25,CANCELLED,SOUTH
ORD000984,CUST0974,2022-01-07 05:25:42,DELIVERED,CENTRAL
ORD000985,CUST0374,2024-09-12 07:02:31,DELIVERED,WEST
ORD000986,CUST0812,2025-04-15 07:15:44,DELIVERED,CENTRAL
ORD000987,CUST0392,2024-02-18 17:10:46,CANCELLED,EAST
ORD000988,,2023-11-20 12:59:37,SHIPPED,EAST
ORD000989,CUST0462,2025-02-25 00:35:53,PLACED,SOUTH
ORD000990,CUST0867,2023-02-24 17:00:21,RETURNED,NORTH
ORD000991,CUST0991,2025-01-28 16:03:59,SHIPPED,SOUTH
ORD000992,CUST0108,2023-06-10 00:25:33,DELIVERED,EAST
ORD000993,CUST0888,2023-03-05 03:24:12,SHIPPED,NORTH
ORD000994,CUST0266,2025-05-10 19:32:51,CANCELLED,SOUTH
ORD000995,,2025-11-12 10:05:17,DELIVERED,NORTH
ORD000996,CUST0521,2023-03-20 14:59:36,PLACED,CENTRAL
ORD000997,CUST0920,2023-07-23 00:00:12,DELIVERED,EAST
ORD000998,CUST0586,2022-12-03 00:58:45,RETURNED,CENTRAL
ORD000999,,2023-07-18 07:00:37,SHIPPED,NORTH
ORD001000,CUST0208,2023-03-05 07:11:45,DELIVERED,WEST
ORD001001,CUST0160,2022-08-30 07:26:00,DELIVERED,EAST
ORD001002,CUST0462,2025-11-09 02:18:12,SHIPPED,WEST
ORD001003,,2024-02-07 01:16:44,DELIVERED,WEST
ORD001004,CUST0774,2023-03-10 02:39:56,PLACED,SOUTH
ORD001005,CUST0184,2026-01-01 18:56:31,CANCELLED,CENTRAL
ORD001006,CUST0932,2025-04-14 12:01:00,SHIPPED,CENTRAL
ORD001007,CUST0600,2024-07-08 15:28:10,DELIVERED,WEST
ORD001008,CUST0273,2023-03-15 00:43:45,SHIPPED,CENTRAL
ORD001009,CUST0104,2025-04-05 04:11:58,PLACED,NORTH
ORD001010,CUST0709,2022-08-20 20:23:28,CANCELLED,CENTRAL
ORD001011,CUST0823,2022-04-19 18:51:29,CANCELLED,SOUTH
ORD001012,CUST0061,2025-05-27 19:47:39,SHIPPED,CENTRAL
ORD001013,CUST0556,2022-07-11 09:27:13,DELIVERED,SOUTH
ORD001014,,2024-10-01 07:28:29,DELIVERED,NORTH
ORD001015,CUST0658,2022-05-27 15:22:08,DELIVERED,EAST
ORD001016,CUST0696,23-11-2023,PLACED,NORTH
ORD001017,CUST0701,2026-07-17 01:06:17,SHIPPED,CENTRAL
ORD001018,CUST0699,2024-09-11 03:34:39,CANCELLED,EAST
ORD001019,CUST0662,2025-05-23 00:56:27,RETURNED,EAST
ORD001020,CUST0143,2024-10-29 23:30:21,SHIPPED,SOUTH
ORD001021,CUST0820,2025-05-14 20:59:07,SHIPPED,CENTRAL
ORD001022,CUST0089,2022-12-26 10:31:16,DELIVERED,EAST
ORD001023,CUST0044,09-06-2024,DELIVERED,NORTH
ORD001024,CUST0884,2024-02-13 12:34:25,PLACED,CENTRAL
ORD001025,CUST0167,2024-02-13 20:29:53,DELIVERED,EAST
ORD001026,CUST0992,2024-01-27 01:47:02,DELIVERED,CENTRAL
ORD001027,CUST0050,2026-01-02 01:26:01,PLACED,SOUTH
ORD001028,CUST0638,2025-06-11 20:19:32,DELIVERED,NORTH
ORD001029,CUST0785,2024-12-12 06:43:37,PLACED,NORTH
ORD001030,CUST0867,2023-06-02 19:14:41,DELIVERED,CENTRAL
ORD001031,CUST0274,2026-02-10 09:25:03,DELIVERED,CENTRAL
ORD001032,CUST0526,2023-05-25 18:46:29,DELIVERED,SOUTH
ORD001033,CUST0075,2023-07-03 08:49:09,PLACED,WEST
ORD001034,CUST0317,2022-12-16 18:59:43,DELIVERED,EAST
ORD001035,CUST0176,2023-05-13 15:17:03,PLACED,CENTRAL
ORD001036,CUST0120,2026-05-13 09:10:10,CANCELLED,WEST
ORD001037,CUST0979,2024-03-09 05:42:15,DELIVERED,EAST
ORD001038,CUST0050,2024-04-05 08:20:25,DELIVERED,CENTRAL
ORD001039,CUST0315,2026-02-02 00:50:49,DELIVERED,EAST
ORD001040,CUST0292,2023-08-19 18:40:37,DELIVERED,CENTRAL
ORD001041,CUST0024,2023-04-08 03:58:02,DELIVERED,CENTRAL
ORD001042,CUST0837,2023-07-19 12:04:17,PLACED,CENTRAL
ORD001043,CUST0074,10-11-2025,DELIVERED,NORTH
ORD001044,CUST0310,2023-02-24 07:52:09,DELIVERED,EAST
ORD001045,CUST0556,2025-04-17 11:28:17,PLACED,SOUTH
ORD001046,CUST0814,2022-07-04 03:26:36,DELIVERED,WEST
ORD001047,CUST0794,2025-01-19 01:45:34,SHIPPED,CENTRAL
ORD001048,CUST0692,2024-10-05 07:53:34,DELIVERED,SOUTH
ORD001049,,2024-04-12 01:15:55,RETURNED,CENTRAL
ORD001050,CUST0526,2023-11-02 14:10:31,RETURNED,WEST
ORD001051,CUST0725,10-12-2024,SHIPPED,NORTH
ORD001052,CUST0034,2022-08-07 12:10:55,PLACED,SOUTH
ORD001053,CUST0556,2022-01-27 08:53:52,DELIVERED,WEST
ORD001054,CUST0297,2025-05-05 04:21:29,CANCELLED,NORTH
ORD001055,CUST0696,2024-03-13 13:23:42,DELIVERED,NORTH
ORD001056,CUST0639,2026-07-14 04:29:04,DELIVERED,CENTRAL
ORD001057,CUST0568,2023-04-08 08:25:23,DELIVERED,NORTH
ORD001058,CUST0768,2024-04-14 07:05:20,DELIVERED,SOUTH
ORD001059,CUST0534,2022-05-31 08:44:35,DELIVERED,WEST
ORD001060,CUST0269,2022-03-16 10:42:08,DELIVERED,NORTH
ORD001061,CUST0661,2026-05-13 12:17:15,CANCELLED,WEST
ORD001062,CUST0800,2022-04-05 18:54:30,PLACED,SOUTH
ORD001063,CUST0856,2022-03-28 07:01:28,PLACED,SOUTH
ORD001064,CUST0434,2025-05-29 03:13:04,DELIVERED,WEST
ORD001065,CUST0489,2023-10-19 07:44:59,SHIPPED,SOUTH
ORD001066,CUST0373,2022-04-17 15:38:53,SHIPPED,CENTRAL
ORD001067,CUST0658,2024-09-20 15:27:16,DELIVERED,SOUTH
ORD001068,CUST0982,2023-06-25 10:34:23,PLACED,SOUTH
ORD001069,CUST0583,2026-06-14 19:13:01,DELIVERED,EAST
ORD001070,CUST0513,2025-09-28 20:02:07,DELIVERED,WEST
ORD001071,,2023-04-24 23:29:19,DELIVERED,NORTH
ORD001072,CUST0406,2025-11-16 00:39:26,PLACED,EAST
ORD001073,CUST0617,2022-05-13 10:32:05,SHIPPED,NORTH
ORD001074,CUST0486,2023-06-07 21:13:21,DELIVERED,CENTRAL
ORD001075,CUST0657,2025-07-05 15:19:06,DELIVERED,WEST
ORD001076,CUST0681,2025-02-05 23:21:55,DELIVERED,WEST
ORD001077,CUST0555,2022-10-25 19:29:18,DELIVERED,CENTRAL
ORD001078,CUST0364,30-07-2022,DELIVERED,EAST
ORD001079,CUST0800,2023-02-03 06:22:33,PLACED,SOUTH
ORD001080,CUST0163,2024-05-30 14:43:00,RETURNED,NORTH
ORD001081,CUST0708,2025-02-16 17:13:14,DELIVERED,WEST
ORD001082,CUST0971,2022-03-04 23:22:19,DELIVERED,EAST
ORD001083,CUST0994,2023-04-13 18:55:56,DELIVERED,CENTRAL
ORD001084,CUST0677,2024-12-01 05:02:36,DELIVERED,NORTH
ORD001085,CUST0978,2022-01-07 12:32:58,CANCELLED,NORTH
ORD001086,CUST0906,2025-03-05 22:12:34,PLACED,SOUTH
ORD001087,CUST0774,2025-01-20 05:20:16,SHIPPED,CENTRAL
ORD001088,CUST0411,2024-04-13 22:57:01,DELIVERED,NORTH
ORD001089,CUST0816,2022-07-21 05:18:19,DELIVERED,EAST
ORD001090,CUST0977,2026-03-17 04:22:33,SHIPPED,EAST
ORD001091,CUST0167,2025-04-18 11:18:49,SHIPPED,NORTH
ORD001092,CUST0842,2022-12-03 17:25:07,PLACED,CENTRAL
ORD001093,CUST0431,2024-03-08 02:16:45,PLACED,WEST
ORD001094,CUST0088,2025-09-30 07:02:20,DELIVERED,NORTH
ORD001095,,2022-05-16 13:39:37,DELIVERED,EAST
ORD001096,CUST0661,2022-05-30 11:42:05,DELIVERED,SOUTH
ORD001097,CUST0555,2025-04-07 16:08:26,DELIVERED,NORTH
ORD001098,CUST0237,28-07-2023,DELIVERED,WEST
ORD001099,CUST0432,2022-04-30 16:20:54,DELIVERED,WEST
ORD001100,CUST0636,2023-12-07 00:42:30,PLACED,WEST
ORD001101,CUST0831,2024-02-27 01:44:11,DELIVERED,CENTRAL
ORD001102,CUST0784,2022-02-16 14:27:52,DELIVERED,EAST
ORD001103,CUST0208,2023-02-20 16:31:29,CANCELLED,EAST
ORD001104,CUST0929,2023-02-19 12:33:05,DELIVERED,WEST
ORD001105,CUST0093,2022-01-22 07:27:38,CANCELLED,SOUTH
ORD001106,CUST0093,2022-12-01 00:01:00,SHIPPED,WEST
ORD001107,CUST0544,2025-10-03 11:34:08,DELIVERED,CENTRAL
ORD001108,CUST0408,2023-01-25 07:56:46,CANCELLED,CENTRAL
ORD001109,CUST0279,2022-04-11 06:08:31,DELIVERED,SOUTH
ORD001110,CUST0315,2022-03-30 03:26:28,SHIPPED,NORTH
ORD001111,CUST0216,2023-05-28 03:41:58,DELIVERED,SOUTH
ORD001112,CUST0749,2024-10-20 18:41:31,SHIPPED,NORTH
ORD001113,CUST0668,2024-10-03 21:26:40,SHIPPED,SOUTH
ORD001114,CUST0929,2024-05-09 06:14:54,DELIVERED,WEST
ORD001115,CUST0699,2024-06-15 08:30:53,CANCELLED,SOUTH
ORD001116,CUST0568,2022-08-24 18:45:41,DELIVERED,EAST
ORD001117,CUST0372,2025-03-18 16:22:15,PLACED,CENTRAL
ORD001118,CUST0665,2024-04-04 04:19:56,DELIVERED,WEST
ORD001119,CUST0526,2024-04-09 18:52:11,PLACED,NORTH
ORD001120,CUST0005,2025-01-12 05:13:45,DELIVERED,SOUTH
ORD001121,CUST0389,2025-10-12 05:47:48,DELIVERED,EAST
ORD001122,,2023-11-18 19:37:37,CANCELLED,EAST
ORD001123,CUST0167,2022-05-30 19:02:09,CANCELLED,NORTH
ORD001124,CUST0161,2025-03-08 14:29:17,DELIVERED,NORTH
ORD001125,CUST0564,2025-10-28 09:46:35,DELIVERED,CENTRAL
ORD001126,CUST0573,2022-02-03 05:45:53,CANCELLED,EAST
ORD001127,CUST0952,2025-11-17 08:22:00,DELIVERED,CENTRAL
ORD001128,CUST0267,2023-08-21 23:36:23,CANCELLED,EAST
ORD001129,CUST0644,2025-02-07 22:55:11,PLACED,EAST
ORD001130,CUST0572,2024-07-26 01:18:12,DELIVERED,EAST
ORD001131,CUST0249,2025-01-19 14:37:25,DELIVERED,CENTRAL
ORD001132,CUST0681,2022-02-23 22:24:45,DELIVERED,NORTH
ORD001133,CUST0074,2025-07-09 16:47:57,DELIVERED,WEST
ORD001134,CUST0863,2025-03-22 15:53:28,DELIVERED,SOUTH
ORD001135,CUST0158,2024-11-23 21:00:02,RETURNED,NORTH
ORD001136,CUST0562,27-10-2025,DELIVERED,SOUTH
ORD001137,CUST0706,2022-03-03 13:07:12,DELIVERED,CENTRAL
ORD001138,CUST0489,2022-03-20 01:06:55,SHIPPED,CENTRAL
ORD001139,CUST0755,2024-02-07 09:46:09,CANCELLED,WEST
ORD001140,CUST0432,2022-10-15 12:51:11,DELIVERED,SOUTH
ORD001141,CUST0662,2022-09-30 19:23:42,DELIVERED,WEST
ORD001142,CUST0237,2023-02-03 19:53:09,CANCELLED,NORTH
ORD001143,CUST0181,2022-06-13 11:56:15,DELIVERED,WEST
ORD001144,CUST0944,2024-03-07 06:06:18,SHIPPED,CENTRAL
ORD001145,CUST0705,2023-12-05 19:17:14,DELIVERED,NORTH
ORD001146,CUST0992,2024-10-30 03:52:01,DELIVERED,EAST
ORD001147,,2025-08-15 17:49:37,RETURNED,CENTRAL
ORD001148,CUST0644,2026-03-29 17:45:32,SHIPPED,EAST
ORD001149,CUST0207,2025-07-10 22:41:21,DELIVERED,CENTRAL
ORD001150,CUST0088,2022-08-20 17:31:14,SHIPPED,SOUTH
ORD001151,CUST0712,2025-04-06 08:35:35,PLACED,EAST
ORD001152,CUST0336,2023-10-29 10:41:29,DELIVERED,EAST
ORD001153,CUST0234,2022-12-22 13:19:46,SHIPPED,WEST
ORD001154,CUST0853,2024-12-10 03:32:43,DELIVERED,EAST
